"";"landmark_id";"year";"session";"total_cubs"
"3323";"Plantation_Den";2003;"t39479";6
"3324";"Plantation_Den";2003;"t39496";6
"3325";"Plantation_Den";2003;"t39552";6
"3326";"Plantation_Den";2004;"t48399";6
"3327";"Plantation_Den";2004;"t48566";6
"3328";"Plantation_Den";2004;"t48701";6
"3329";"Plantation_Den";2004;"t49377";6
"3330";"Plantation_Den";2004;"t49397";6
"3331";"Plantation_Den";2004;"t49646";6
"3332";"Plantation_Den";2004;"t50148";6
"3333";"Plantation_Den";2004;"t50244";6
"3334";"Plantation_Den";2013;"t82642";6
"3335";"Plantation_Den";2013;"t82657";6
"3336";"Plantation_Den";2013;"t82721";6
"3337";"Portcullis_Den";2016;"s20780";6
"3338";"Precipice_Den_ll";2018;"s23217";6
"3339";"Precipice_Den_ll";2018;"s23233";6
"3340";"Precipice_Den_ll";2018;"s23256";6
"3341";"Precipice_Den_ll";2018;"s23257";6
"3342";"Precipice_Den_ll";2018;"s23267";6
"3343";"Precipice_Den_ll";2018;"s23297";6
"3344";"Precipice_Den_ll";2018;"s23314";6
"3345";"Precipice_Den_ll";2018;"s23320";6
"3346";"Railroad_Den";2008;"s3409";6
"3347";"Redemption_Den";2008;"s1387";6
"3348";"Redemption_Den";2008;"s1399";6
"3349";"Redemption_Den";2010;"s4155";6
"3350";"Resurrection_Communal_Den";2003;"t37879";6
"3351";"Resurrection_Communal_Den";2003;"t37906";6
"3352";"Resurrection_Communal_Den";2003;"t37917";6
"3353";"Resurrection_Communal_Den";2003;"t37963";6
"3354";"Resurrection_Communal_Den";2011;"t72964";6
"3355";"Resurrection_Communal_Den";2011;"t73018";6
"3356";"Resurrection_Communal_Den";2011;"t73178";6
"3357";"Resurrection_Communal_Den";2011;"t73189";6
"3358";"Resurrection_Communal_Den";2013;"t83266";6
"3359";"Resurrection_Communal_Den";2013;"t83267";6
"3360";"Resurrection_Main_Den";2016;"t93522";6
"3361";"Resurrection_Main_Den";2016;"t93624";6
"3362";"Resurrection_Main_Den";2016;"t93733";6
"3363";"Resurrection_Main_Den";2016;"t93994";6
"3364";"Resurrection_Main_Den";2016;"t94015";6
"3365";"Resurrection_Main_Den";2016;"t94082";6
"3366";"Resurrection_Main_Den";2016;"t94137";6
"3367";"Resurrection_Main_Den";2016;"t94163";6
"3368";"Resurrection_Main_Den";2016;"t94387";6
"3369";"Resurrection_Main_Den";2016;"t94714";6
"3370";"Resurrection_Main_Den";2017;"t100156";6
"3371";"Resurrection_Main_Den";2017;"t100193";6
"3372";"Resurrection_Main_Den";2017;"t100199";6
"3373";"Resurrection_Main_Den";2017;"t100226";6
"3374";"Resurrection_Main_Den";2017;"t100234";6
"3375";"Resurrection_Main_Den";2017;"t98445";6
"3376";"Resurrection_Main_Den";2017;"t99547";6
"3377";"Resurrection_Main_Den";2017;"t99655";6
"3378";"Resurrection_Main_Den";2018;"t101831.10";6
"3379";"Reykjavik_Den";2011;"s6084";6
"3380";"Reykjavik_Den";2011;"s6123";6
"3381";"Reykjavik_Den";2011;"s6144";6
"3382";"Riga_Den";2011;"s7138";6
"3383";"Riga_Den";2011;"s7157";6
"3384";"Riga_Den";2011;"s7172";6
"3385";"Riga_Den";2011;"s7173";6
"3386";"Riverbend_Den";2011;"t72607";6
"3387";"Riverbend_Den";2011;"t72689";6
"3388";"Riverbend_Den";2011;"t72863";6
"3389";"Riverbend_Den";2011;"t72907";6
"3390";"Riverbend_Den";2012;"t75408";6
"3391";"Riverbend_Den";2012;"t75424";6
"3392";"Riverbend_Den";2012;"t75467";6
"3393";"Riverbend_Den";2012;"t75479";6
"3394";"Riverbend_Den";2012;"t75487";6
"3395";"Riverbend_Den";2012;"t75517";6
"3396";"Riverbend_Den";2012;"t75565";6
"3397";"Riverbend_Den";2012;"t75606";6
"3398";"Riverbend_Den";2012;"t75640";6
"3399";"Riverbend_Den";2012;"t75675";6
"3400";"Riverbend_Den";2012;"t75709";6
"3401";"Riverbend_Den";2012;"t75755";6
"3402";"Riverbend_Den";2012;"t75850";6
"3403";"Riverbend_Den";2012;"t75861";6
"3404";"Riverbend_Den";2012;"t75877";6
"3405";"Riverbend_Den";2012;"t75930";6
"3406";"Riverbend_Den";2012;"t76120";6
"3407";"Riverbend_Den";2012;"t76209";6
"3408";"Riverbend_Den";2012;"t76213";6
"3409";"Riverbend_Den";2012;"t76233";6
"3410";"Riverbend_Den";2012;"t76296";6
"3411";"Riverbend_Den";2012;"t76498";6
"3412";"Riverbend_Den";2012;"t77344";6
"3413";"Riverbend_Den";2012;"t77953";6
"3414";"Riverbend_Den";2012;"t78063";6
"3415";"Riverbend_Den";2013;"t80985";6
"3416";"Riverbend_Den";2013;"t81121";6
"3417";"Riverbend_Den";2013;"t81536";6
"3418";"Riverbend_Den";2013;"t81762";6
"3419";"Riverbend_Den";2013;"t81807";6
"3420";"Riverbend_Den";2014;"t85392";6
"3421";"Riverbend_Den";2014;"t85410";6
"3422";"Riverbend_Den";2014;"t85442";6
"3423";"Riverbend_Den";2014;"t85458";6
"3424";"Riverbend_Den";2014;"t85466";6
"3425";"Riverbend_Den";2014;"t85470";6
"3426";"Riverbend_Den";2014;"t85489";6
"3427";"Riverbend_Den";2014;"t85510";6
"3428";"Riverbend_Den";2014;"t85545";6
"3429";"Riverbend_Den";2014;"t85566";6
"3430";"Riverbend_Den";2014;"t85585";6
"3431";"Riverbend_Den";2014;"t85642";6
"3432";"Riverbend_Den";2014;"t85659";6
"3433";"Riverbend_Den";2014;"t85679";6
"3434";"Riverbend_Den";2014;"t85763";6
"3435";"Riverbend_Den";2014;"t85889";6
"3436";"Riverbend_Den";2014;"t85900";6
"3437";"Riverbend_Den";2014;"t85981";6
"3438";"Riverbend_Den";2015;"t90311";6
"3439";"Riverbend_Den";2015;"t90313";6
"3440";"Riverbend_Den";2015;"t90329";6
"3441";"Riverbend_Den";2015;"t90352";6
"3442";"Riverbend_Den";2015;"t90368";6
"3443";"Riverbend_Den";2015;"t90391";6
"3444";"Riverbend_Den";2015;"t90447";6
"3445";"Riverbend_Den";2015;"t90538";6
"3446";"Riverbend_Den";2015;"t90541";6
"3447";"Riverbend_Den";2015;"t90577";6
"3448";"Riverbend_Den";2015;"t90590";6
"3449";"Riverbend_Den";2015;"t90636";6
"3450";"Riverbend_Den";2015;"t90647";6
"3451";"Riverbend_Den";2015;"t90658";6
"3452";"Riverbend_Den";2015;"t90710";6
"3453";"Riverbend_Den";2015;"t90712";6
"3454";"Riverbend_Den";2015;"t91445";6
"3455";"Riverbend_Den";2015;"t91472";6
"3456";"Riverbend_Den";2015;"t91519";6
"3457";"Riverbend_Den";2015;"t91570";6
"3458";"Riverbend_Den";2015;"t91580";6
"3459";"Riverbend_Den";2015;"t93344";6
"3460";"Riverbend_Den";2015;"t94632";6
"3461";"Riverbend_Den";2016;"t93355";6
"3462";"Riverbend_Den";2016;"t93366";6
"3463";"Riverbend_Den";2016;"t93378";6
"3464";"Riverbend_Den";2016;"t93391";6
"3465";"Riverbend_Den";2016;"t93406";6
"3466";"Riverbend_Den";2016;"t97755";6
"3467";"Riverbend_Den";2016;"t98098";6
"3468";"Riverbend_Den";2017;"t98142";6
"3469";"Riverbend_Den";2017;"t98213";6
"3470";"Riverbend_Den";2022;"t131022";6
"3471";"Riverbend_Den";2022;"t131319";6
"3472";"Riverbend_Den";2022;"t132211";6
"3473";"Riverbend_Den";2022;"t132228";6
"3474";"Riverbend_Den";2022;"t132251";6
"3475";"Riverbend_Den";2022;"t132254";6
"3476";"Riverbend_Den";2022;"t132291";6
"3477";"Riverbend_Den";2022;"t132501";6
"3478";"Riverbend_Den";2022;"t132550";6
"3479";"Roosevelt's_Natal_Den_2014";2014;"t86866";6
"3480";"Roosevelt's_Natal_Den_2014";2014;"t87105";6
"3481";"Roosevelt's_Natal_Den_2014";2014;"t87428";6
"3482";"Roosevelt's_Natal_Den_2014";2015;"t91873";6
"3483";"Roosevelt's_Natal_Den_2014";2015;"t91916";6
"3484";"Roosevelt's_Natal_Den_2014";2015;"t91935";6
"3485";"Roosevelt's_Natal_Den_2014";2015;"t92367";6
"3486";"Roosevelt's_Natal_Den_2014";2015;"t92517";6
"3487";"Roosevelt's_Natal_Den_2014";2015;"t92533";6
"3488";"Rousseau_Den";2014;"s14621";6
"3489";"Rousseau_Den";2014;"s14720";6
"3490";"Rousseau_Den";2014;"s14721";6
"3491";"Rousseau_Den";2014;"s14788";6
"3492";"Runway_Den";2009;"s1920";6
"3493";"Runway_Den";2009;"s1923";6
"3494";"Runway_Den";2009;"s1933";6
"3495";"Runway_Den";2009;"s1940";6
"3496";"Runway_Den";2009;"s2001";6
"3497";"Runway_Den";2009;"s2003";6
"3498";"Runway_Den";2009;"s2011";6
"3499";"Runway_Den";2009;"s2032";6
"3500";"Runway_Den";2009;"s2062";6
"3501";"Runway_Den";2009;"s2074";6
"3502";"Runway_Den";2009;"s2076";6
"3503";"Runway_Den";2009;"s2110";6
"3504";"Runway_Den";2009;"s2119";6
"3505";"Runway_Den";2009;"s2130";6
"3506";"Runway_Den";2009;"s2158";6
"3507";"Runway_Den";2009;"s2177";6
"3508";"Runway_Den";2019;"s109525";6
"3509";"Runway_Den";2019;"s110036";6
"3510";"Runway_Den";2019;"s110068";6
"3511";"Runway_Den";2019;"s110098";6
"3512";"Runway_Den";2019;"s110114";6
"3513";"Runway_Den";2019;"s110123";6
"3514";"Runway_Den";2019;"s110143";6
"3515";"Runway_Den";2020;"s110619";6
"3516";"Runway_Den";2020;"s110706";6
"3517";"Runway_Den";2020;"s114450.1";6
"3518";"Runway_Den";2020;"s114453.1";6
"3519";"Runway_Den";2021;"s114452";6
"3520";"Runway_Den";2021;"s114474";6
"3521";"Runway_Den";2021;"s114493";6
"3522";"Runway_Den";2021;"s114513";6
"3523";"Runway_Den";2021;"s114547";6
"3524";"Runway_Den";2021;"s114551";6
"3525";"Runway_Den";2021;"s114555";6
"3526";"Runway_Den";2021;"s114556";6
"3527";"Runway_Den";2021;"s114591";6
"3528";"Runway_Den";2021;"s114618";6
"3529";"Runway_Den";2021;"s114824";6
"3530";"Runway_Den";2021;"s114832";6
"3531";"Runway_Den";2021;"s114843";6
"3532";"Runway_Den";2021;"s114855";6
"3533";"Runway_Den";2021;"s114866";6
"3534";"Runway_Den";2021;"s114879";6
"3535";"Runway_Den";2021;"s114887";6
"3536";"Runway_Den_3";2019;"s109458";6
"3537";"Saito's_Den_2";2022;"S115955";6
"3538";"Saito's_Den_2";2022;"S115967";6
"3539";"Schiphol_Den";2011;"s6228";6
"3540";"Schiphol_Den";2013;"s10433";6
"3541";"Schiphol_Den";2013;"s10453";6
"3542";"Schiphol_Den";2013;"s10536";6
"3543";"Schiphol_Den";2013;"s10551";6
"3544";"Schiphol_Den";2013;"s10607";6
"3545";"Schiphol_Den";2013;"s12426";6
"3546";"Schiphol_Den";2014;"s13232";6
"3547";"Schiphol_Den";2014;"s13461";6
"3548";"Schiphol_Den";2014;"s13503";6
"3549";"Schiphol_Den";2014;"s13509";6
"3550";"Schiphol_Den";2014;"s13568";6
"3551";"Schiphol_Den";2014;"s13574";6
"3552";"Schiphol_Den";2014;"s13583";6
"3553";"Schiphol_Den";2014;"s13596";6
"3554";"Schiphol_Den";2014;"s13602";6
"3555";"Schiphol_Den";2014;"s13613";6
"3556";"Schiphol_Den";2014;"s13644";6
"3557";"Schiphol_Den";2014;"s13704";6
"3558";"Schiphol_Den";2014;"s13751";6
"3559";"Schiphol_Den";2014;"s13759";6
"3560";"Schiphol_Den";2014;"s13780";6
"3561";"Schmuck_Den";2013;"s12434";6
"3562";"Schmuck_Den";2013;"s12435";6
"3563";"Schmuzty_Den";2013;"s12408";6
"3564";"Schmuzty_Den";2013;"s12410";6
"3565";"Scrapple_Den";2011;"s6275";6
"3566";"Snowbird_Den";2009;"s3900";6
"3567";"Snowbird_Den";2019;"s109685";6
"3568";"Some_Freaky_Lions_Den";2018;"s23822";6
"3569";"Some_Freaky_Lions_Den";2018;"s23870";6
"3570";"Some_Freaky_Lions_Den_3";2023;"s117833";6
"3571";"Some_Freaky_Lions_Den_3";2023;"s117890";6
"3572";"South_Den";2008;"s3369";6
"3573";"Stockholm_Den";2011;"s6010";6
"3574";"Summit_Den";2014;"s15117";6
"3575";"Summit_Den";2014;"s15124.1";6
"3576";"Summit_Den";2014;"s15127";6
"3577";"Summit_Den";2014;"s15134";6
"3578";"Summit_Den";2014;"s15136";6
"3579";"Summit_Den";2014;"s15156";6
"3580";"Summit_Den";2014;"s15158";6
"3581";"Summit_Den";2014;"s15183";6
"3582";"Summit_Den";2014;"s15185";6
"3583";"Sunrise_Valley_Communal_Den/Natal_Den";2002;"t36328";6
"3584";"Superstar_Den";2021;"s115511";6
"3585";"Superstar_Den_2";2021;"s115169";6
"3586";"Superstar_Den_2";2021;"s115173";6
"3587";"Superstar_Den_2";2021;"s115177";6
"3588";"Superstar_Den_2";2021;"s115180";6
"3589";"Superstar_Den_2";2021;"s115197";6
"3590";"Superstar_Den_2";2021;"s115200";6
"3591";"Superstar_Den_2";2021;"s115202";6
"3592";"Superstar_Den_2";2021;"s115209";6
"3593";"Superstar_Den_2";2021;"s115478";6
"3594";"Superstar_Den_2";2021;"s115482";6
"3595";"Superstar_Den_2";2021;"s115486";6
"3596";"Superstar_Den_2";2022;"s115842";6
"3597";"Superstar_Den_3";2021;"s115490";6
"3598";"Superstar_Den_3";2021;"s115496";6
"3599";"Suzi_Den";2011;"s5013";6
"3600";"Suzi_Den";2011;"s5129";6
"3601";"Suzi_Den";2011;"s5134.3";6
"3602";"Suzi_Den_3";2017;"s21659";6
"3603";"Suzi_Den_3";2017;"s21671";6
"3604";"Suzi_Den_3";2017;"s21675";6
"3605";"Suzi_Den_3";2017;"s21687";6
"3606";"Suzi_Den_3";2017;"s21718";6
"3607";"Suzi_Den_3";2017;"s21727";6
"3608";"Suzi_Den_3";2017;"s21943";6
"3609";"Suzi_Den_3";2017;"s21957";6
"3610";"Suzi_Den_3";2017;"s21966";6
"3611";"Suzi_Den_3";2017;"s21978";6
"3612";"Suzi_Den_3";2017;"s21990";6
"3613";"Suzi_Den_3";2017;"s21993";6
"3614";"Suzi_Den_3";2017;"s21996";6
"3615";"Suzi_Den_3";2017;"s21999";6
"3616";"Suzi_Den_3";2017;"s22007";6
"3617";"Suzi_Den_3";2017;"s22020";6
"3618";"Tangawizi_Den";2015;"t91254";6
"3619";"Tangawizi_Den";2015;"t91478";6
"3620";"Tangawizi_Den";2015;"t91567";6
"3621";"Tangawizi_Den";2015;"t91593";6
"3622";"Tangawizi_Den";2015;"t91609";6
"3623";"The_Burrow_Den";2023;"S117625";6
"3624";"The_Hatch_Den";2011;"s7685";6
"3625";"The_Hatch_Den";2013;"s11453";6
"3626";"The_Hatch_Den";2013;"s11454";6
"3627";"The_Hatch_Den";2013;"s11455";6
"3628";"The_Hatch_Den";2013;"s11456";6
"3629";"The_Hatch_Den";2013;"s11463";6
"3630";"Tigris_Den";2014;"s12832";6
"3631";"Tigris_Den";2014;"s12964";6
"3632";"Tijuana_Den";2020;"s111089";6
"3633";"Tijuana_Den";2020;"s111093";6
"3634";"Tiny_Violet_Princess_Den";2016;"s20821";6
"3635";"Tiny_Violet_Princess_Den";2016;"s20827";6
"3636";"Twix_Den";2011;"s5061.1";6
"3637";"Twix_Den";2016;"s18231";6
"3638";"Twix_Den";2016;"s18261";6
"3639";"Twix_Den_2";2020;"s110765";6
"3640";"Twix_Den_2";2020;"s110797";6
"3641";"Twix_Den_2";2020;"s110798.1";6
"3642";"Twix_Den_2";2020;"s110899";6
"3643";"Ugli_Den";2017;"s21545";6
"3644";"Ugli_Den";2017;"s21588";6
"3645";"Ugli_Den";2017;"s21592";6
"3646";"Ugli_Den";2017;"s21596";6
"3647";"Ugli_Den";2017;"s21604";6
"3648";"Ugli_Den";2017;"s21620";6
"3649";"Ugli_Den";2017;"s21625";6
"3650";"Ugli_Den";2017;"s21635";6
"3651";"Ugli_Den";2017;"s21673";6
"3652";"Ugli_Den";2017;"s21685";6
"3653";"Ugli_Den";2017;"s21720";6
"3654";"Ugli_Den";2017;"s21744";6
"3655";"Uji_Den";2014;"s13830";6
"3656";"Uji_Den";2014;"s13921";6
"3657";"Unremarkable_Den";2010;"s2983";6
"3658";"Villa_Den";2019;"t107079";6
"3659";"Villa_Den";2019;"t107196";6
"3660";"Villa_Den";2019;"t107306";6
"3661";"Villa_Den";2019;"t107323";6
"3662";"Villa_Den";2019;"t107361";6
"3663";"Villa_Den";2019;"t107406";6
"3664";"Villa_Den";2019;"t107425";6
"3665";"Villa_Den";2019;"t107452";6
"3666";"Villa_Den";2019;"t107508";6
"3667";"Wapi_Dave_Den";2019;"s109910";6
"3668";"Wapi_Dave_Den";2019;"s25077";6
"3669";"Wapi_Dave_Den";2019;"s25105";6
"3670";"Whomping_Willow_Den";2018;"s23065";6
"3671";"Whooping_Cami_Den";2014;"s13069";6
"3672";"Whooping_Cami_Den";2014;"s13073.1";6
"3673";"Whooping_Cami_Den";2014;"s13078";6
"3674";"Whooping_Cami_Den";2014;"s13089";6
"3675";"Whooping_Cami_Den";2014;"s13135";6
"3676";"Whooping_Cami_Den";2014;"s13139";6
"3677";"Whooping_Cami_Den";2014;"s13156";6
"3678";"Whooping_Cami_Den";2014;"s13177";6
"3679";"Whooping_Cami_Den";2015;"s16081";6
"3680";"Whooping_Cami_Den";2015;"s16135";6
"3681";"Whooping_Cami_Den";2015;"s16144";6
"3682";"Whooping_Cami_Den";2015;"s16147";6
"3683";"Whooping_Cami_Den";2015;"s16161";6
"3684";"Whooping_Cami_Den";2015;"s16170";6
"3685";"Whooping_Cami_Den";2015;"s16187";6
"3686";"Whooping_Cami_Den";2015;"s16206";6
"3687";"Whooping_Cami_Den";2015;"s16611";6
"3688";"Wicked_Den";2007;"t60895";6
"3689";"Windsor_Den";2011;"s7692";6
"3690";"Windsor_Den";2012;"s9433";6
"3691";"Windsor_Den";2012;"s9457";6
"3692";"Windsor_Den";2012;"s9485.1";6
"3693";"Windsor_Den";2012;"s9494";6
"3694";"Windsor_Den";2012;"s9513";6
"3695";"Windsor_Den";2012;"s9563";6
"3696";"Windsor_Den";2012;"s9615";6
"3697";"Windsor_Den";2015;"s17825";6
"3698";"Windsor_Den";2015;"s17842";6
"3699";"Windsor_Den";2016;"s20863";6
"3700";"Windsor_Den";2016;"s20869";6
"3701";"Windsor_Den";2016;"s20871";6
"3702";"Windsor_Den";2016;"s20874";6
"3703";"Windsor_Den";2016;"s20882";6
"3704";"Windsor_Den";2016;"s20933";6
"3705";"Windsor_Den";2017;"s21189";6
"3706";"Zeus_Den";2014;"s14997";6
"3707";"Acacia_Den";2021;"t119991";5
"3708";"Alamo_Den";2011;"s7437";5
"3709";"Alamo_Den";2011;"s7459";5
"3710";"Alamo_Den";2011;"s7500";5
"3711";"Alamo_Natal_Den";2009;"t65798";5
"3712";"Alamo_Natal_Den";2010;"t70794";5
"3713";"Alamo_Natal_Den";2010;"t70809";5
"3714";"Alamo_Natal_Den";2010;"t70874";5
"3715";"Alamo_Natal_Den";2010;"t70890";5
"3716";"Alamo_Natal_Den";2010;"t70972";5
"3717";"Alamo_Natal_Den";2011;"t73355";5
"3718";"Alamo_Natal_Den";2011;"t73415";5
"3719";"All_Hallows'_Eve_Den";2019;"s24829";5
"3720";"Amazon_Den";2009;"s372";5
"3721";"Amazon_Den";2009;"s390";5
"3722";"Amazon_Den";2009;"s395";5
"3723";"Amazon_Den";2009;"s397";5
"3724";"Angry_Ele_Den_2";2017;"s21773";5
"3725";"Angry_Ele_Den_2";2017;"s21804";5
"3726";"Angry_Ele_Den_2";2017;"s21830";5
"3727";"Aqua's_Natal_Den_2014";2014;"t87703";5
"3728";"Aqua's_Natal_Den_2014";2014;"t87705";5
"3729";"Argon's_Natal_Den_2014";2014;"t87476";5
"3730";"Argon's_Natal_Den_2014";2014;"t87592";5
"3731";"Bastion_Den";2016;"s20280";5
"3732";"Bastion_Den";2016;"s20320";5
"3733";"Beanie_Baby_Den";2023;"s117941";5
"3734";"Beanie_Baby_Den";2023;"s118002";5
"3735";"Beanie_Baby_Den";2023;"s132130";5
"3736";"Beauxbatons_Den";2010;"s3100";5
"3737";"Benedict_Den";2011;"s6677.1";5
"3738";"Benedict_Den";2011;"s6704";5
"3739";"Benedict_Den";2011;"s6735";5
"3740";"Benedict_Den";2011;"s6740";5
"3741";"Benedict_Den";2011;"s6767";5
"3742";"Benedict_Den";2011;"s6789";5
"3743";"Benedict_Den";2011;"s6791";5
"3744";"Big_Bush_Communal_Den";2017;"t99315";5
"3745";"Big_Bush_Communal_Den";2017;"t99374";5
"3746";"Big_Bush_Communal_Den";2017;"t99593";5
"3747";"Big_Bush_Communal_Den";2017;"t99609";5
"3748";"Big_Bush_Communal_Den";2022;"t132457";5
"3749";"Big_Bush_Den";2011;"t75038";5
"3750";"Big_Bush_Den";2011;"t75077";5
"3751";"Big_Bush_Den";2011;"t75089";5
"3752";"Big_Bush_Den";2011;"t75109";5
"3753";"Big_Bush_Den";2011;"t75122";5
"3754";"Big_Sky_Den";2009;"s3836";5
"3755";"Big_Sky_Den";2009;"s3844";5
"3756";"Big_Sky_Den";2009;"s3847";5
"3757";"Big_Sky_Den";2019;"s110242";5
"3758";"Big_Sky_Den";2019;"s110244";5
"3759";"Bird_Bath_Den";2023;"S117471";5
"3760";"Bird_Bath_Den";2023;"S117491";5
"3761";"Bird_Bath_Den";2023;"S117496";5
"3762";"Bird_Bath_Den";2023;"s116953";5
"3763";"Bird_Bath_Den";2023;"s116959";5
"3764";"Bird_Bath_Den";2023;"s116981";5
"3765";"Bird_Bath_Den";2023;"s116988";5
"3766";"Bird_Bath_Den";2023;"s116993";5
"3767";"Bird_Bath_Den";2023;"s117011";5
"3768";"Bird_Bath_Den";2023;"s117060";5
"3769";"Bird_Bath_Den";2023;"s117068";5
"3770";"Boulevard_Den";2008;"t63313";5
"3771";"Boulevard_Den";2008;"t63337";5
"3772";"Bright_Eyes_Den";2014;"s14289";5
"3773";"Buffalo_Den";2023;"S117739";5
"3774";"Bumps_Den";2023;"S117678";5
"3775";"Burning_Den";2021;"s114906";5
"3776";"Burning_Den";2021;"s114936";5
"3777";"Burning_Den";2021;"s114993";5
"3778";"Calexico_Den";2012;"s9546";5
"3779";"Calexico_Den";2016;"s20897";5
"3780";"Calexico_Den";2016;"s20899";5
"3781";"Cannibal_Cami_Den";2014;"s13063";5
"3782";"Cannibal_Cami_Den";2014;"s13067";5
"3783";"Cannibal_Cami_Den";2014;"s13068.1";5
"3784";"Cannibal_Cami_Den";2015;"s16334";5
"3785";"Cannibal_Cami_Den";2015;"s16371";5
"3786";"Cannibal_Cami_Den";2015;"s16604";5
"3787";"Cannibal_Cami_Den";2015;"s16828";5
"3788";"Cannibal_Cami_Den";2015;"s16936";5
"3789";"Cannibal_Cami_Den";2015;"s16944";5
"3790";"Central_Park_Communal_Den";2012;"t79594";5
"3791";"Central_Park_Communal_Den";2012;"t79689";5
"3792";"Central_Park_Communal_Den";2012;"t79710";5
"3793";"Central_Park_Communal_Den";2012;"t79747";5
"3794";"Central_Park_Communal_Den";2012;"t79784";5
"3795";"Central_Park_Communal_Den";2012;"t79827";5
"3796";"Central_Park_Communal_Den";2012;"t79887";5
"3797";"Central_Park_Communal_Den";2012;"t79909";5
"3798";"Central_Park_Communal_Den";2012;"t79928";5
"3799";"Central_Park_Communal_Den";2012;"t79986";5
"3800";"Central_Park_Communal_Den";2013;"t80040";5
"3801";"Central_Park_Communal_Den";2013;"t80053";5
"3802";"Central_Park_Communal_Den";2013;"t80110";5
"3803";"Central_Park_Communal_Den";2013;"t80122";5
"3804";"Central_Park_Communal_Den";2013;"t80161";5
"3805";"Central_Park_Communal_Den";2013;"t80184";5
"3806";"Central_Park_Communal_Den";2013;"t80335";5
"3807";"Central_Park_Communal_Den";2013;"t80366";5
"3808";"Central_Park_Communal_Den";2013;"t80387";5
"3809";"Central_Park_Communal_Den";2013;"t80483";5
"3810";"Central_Park_Communal_Den";2013;"t80814";5
"3811";"Central_Park_Communal_Den";2013;"t81635";5
"3812";"Central_Park_Communal_Den";2013;"t81935";5
"3813";"Central_Park_Communal_Den";2013;"t82022";5
"3814";"Central_Park_Communal_Den";2013;"t82084";5
"3815";"Central_Park_Communal_Den";2013;"t82142";5
"3816";"Central_Park_Communal_Den";2013;"t82149";5
"3817";"Central_Park_Communal_Den";2013;"t82161";5
"3818";"Central_Park_Communal_Den";2016;"t96324";5
"3819";"Central_Park_Communal_Den";2018;"t102154";5
"3820";"Changra_Den";2023;"s117075";5
"3821";"Changra_Den";2023;"s117098";5
"3822";"Chex_Den";2011;"s6853";5
"3823";"Cinnabon_Den";2013;"s11034";5
"3824";"Cliff_Den";2018;"t104684";5
"3825";"Cliff_Den";2018;"t104751";5
"3826";"Cliff_Den";2018;"t104821";5
"3827";"Cliff_Den";2018;"t104844";5
"3828";"Cliff_Den";2019;"t105941";5
"3829";"Cliff_Den";2019;"t105992";5
"3830";"Coincidence_D";2023;"s117345";5
"3831";"Coincidence_Den_2";2023;"s117347";5
"3832";"Coincidence_Den_2";2023;"s117417";5
"3833";"Coincidence_Den_3";2023;"S117767";5
"3834";"Colossus_of_Rhodes_Den";2015;"s15443";5
"3835";"Colossus_of_Rhodes_Den";2015;"s15471";5
"3836";"Colossus_of_Rhodes_Den";2016;"s19897";5
"3837";"Confusing_Den_3";2019;"t108166";5
"3838";"Confusing_Den_3";2019;"t108339";5
"3839";"Copenhagen_Den";2011;"s6066";5
"3840";"Copenhagen_Den";2011;"s6145";5
"3841";"Copenhagen_Den";2011;"s6149";5
"3842";"Crepes_Den";2011;"s6576";5
"3843";"Crocodile_Den";2008;"t62592.1";5
"3844";"Croton_Edge_Communal_Den";2009;"t67572";5
"3845";"Croton_Edge_Communal_Den";2010;"t70546";5
"3846";"Croton_Edge_Communal_Den";2010;"t71768";5
"3847";"Croton_Edge_Communal_Den";2010;"t71806";5
"3848";"Croton_Edge_Communal_Den";2011;"t71824";5
"3849";"Croton_Edge_Communal_Den";2011;"t74081";5
"3850";"Croton_Edge_Communal_Den";2011;"t74111";5
"3851";"Croton_Edge_Communal_Den";2011;"t74123";5
"3852";"Croton_Edge_Communal_Den";2011;"t74177";5
"3853";"Croton_Edge_Communal_Den";2011;"t74203";5
"3854";"Croton_Edge_Communal_Den";2011;"t74222";5
"3855";"Croton_Edge_Communal_Den";2011;"t74308";5
"3856";"Croton_Edge_Communal_Den";2011;"t74769";5
"3857";"Croton_Edge_Communal_Den";2012;"t78119";5
"3858";"Croton_Edge_Communal_Den";2012;"t78159";5
"3859";"Croton_Edge_Communal_Den";2012;"t79219";5
"3860";"Croton_Edge_Communal_Den";2012;"t79227";5
"3861";"Croton_Edge_Communal_Den";2012;"t79231";5
"3862";"Croton_Edge_Communal_Den";2012;"t79243";5
"3863";"Croton_Edge_Communal_Den";2012;"t79250";5
"3864";"Croton_Edge_Communal_Den";2012;"t79258";5
"3865";"Croton_Edge_Communal_Den";2012;"t79265";5
"3866";"Croton_Edge_Communal_Den";2012;"t79271";5
"3867";"Croton_Edge_Communal_Den";2012;"t79292";5
"3868";"Croton_Edge_Communal_Den";2012;"t79303";5
"3869";"Croton_Edge_Communal_Den";2012;"t79311";5
"3870";"Croton_Edge_Communal_Den";2012;"t79319";5
"3871";"Croton_Edge_Communal_Den";2012;"t79333";5
"3872";"Croton_Edge_Communal_Den";2012;"t79342";5
"3873";"Croton_Edge_Communal_Den";2012;"t79348";5
"3874";"Croton_Edge_Communal_Den";2019;"t111383";5
"3875";"Croton_Edge_Communal_Den";2019;"t111505";5
"3876";"Croton_Edge_Communal_Den";2019;"t111546";5
