session;landmark_id;date;year;month;day;clan;utme;utmn;category
s20805;Portcullis_Den;2016-12-22;2016;12;22;serenas;724448;9842095;d
s20806;Moat_Den;2016-12-27;2016;12;27;serenas;724573;9842044;cd
s20811;Portcullis_Den;2016-12-29;2016;12;29;serenas;724448;9842095;d
s20817.1;Uproar_Den;2016-10-06;2016;10;06;happyzebra;716771;9843244;cd
s20821;Tiny_Violet_Princess_Den;2016-10-08;2016;10;08;happyzebra;716339;9843900;cd
s20825;Tiny_Violet_Princess_Den;2016-10-11;2016;10;11;happyzebra;716339;9843900;cd
s20827;Tiny_Violet_Princess_Den;2016-10-14;2016;10;14;happyzebra;716339;9843900;cd
s20830;Tiny_Violet_Princess_Den;2016-10-15;2016;10;15;happyzebra;716339;9843900;cd
s2085;Runway_Den;2009-06-18;2009;06;18;serenan;723060;9844579;cd
s20851;Nogales_Den;2016-10-28;2016;10;28;happyzebra;716267;9842643;cd
s20856;Nogales_Den;2016-10-29;2016;10;29;happyzebra;716267;9842643;cd
s20857;Nogales_Den;2016-10-31;2016;10;31;happyzebra;716267;9842643;cd
s20862;Nogales_Den;2016-11-02;2016;11;02;happyzebra;716267;9842643;cd
s20863;Windsor_Den;2016-11-05;2016;11;05;happyzebra;716432;9842596;cd
s20866;Windsor_Den;2016-11-06;2016;11;06;happyzebra;716432;9842596;cd
s20869;Windsor_Den;2016-11-07;2016;11;07;happyzebra;716432;9842596;cd
s20871;Windsor_Den;2016-11-09;2016;11;09;happyzebra;716432;9842596;cd
s20874;Windsor_Den;2016-11-09;2016;11;09;happyzebra;716432;9842596;cd
s20877;Windsor_Den;2016-11-15;2016;11;15;happyzebra;716432;9842596;cd
s20882;Windsor_Den;2016-11-17;2016;11;17;happyzebra;716432;9842596;cd
s20885;Windsor_Den;2016-11-20;2016;11;20;happyzebra;716432;9842596;cd
s20891;Windsor_Den;2016-11-21;2016;11;21;happyzebra;716432;9842596;cd
s20894;Windsor_Den;2016-11-22;2016;11;22;happyzebra;716432;9842596;cd
s20897;Calexico_Den;2016-12-08;2016;12;08;happyzebra;716384;9842738;cd
s20898;Windsor_Den;2016-12-08;2016;12;08;happyzebra;716432;9842596;cd
s20899;Calexico_Den;2016-12-08;2016;12;08;happyzebra;716384;9842738;cd
s20900;Windsor_Den;2016-12-08;2016;12;08;happyzebra;716432;9842596;cd
s20901;Calexico_Den;2016-12-08;2016;12;08;happyzebra;716384;9842738;cd
s20907;Calexico_Den;2016-12-12;2016;12;12;happyzebra;716384;9842738;cd
s20909;Calexico_Den;2016-12-14;2016;12;14;happyzebra;716384;9842738;cd
s2091;Runway_Den;2009-06-20;2009;06;20;serenan;723060;9844579;cd
s20910;Windsor_Den;2016-12-14;2016;12;14;happyzebra;716432;9842596;cd
s20913;Windsor_Den;2016-12-16;2016;12;16;happyzebra;716432;9842596;cd
s20915;Windsor_Den;2016-12-17;2016;12;17;happyzebra;716432;9842596;cd
s20918;Windsor_Den;2016-12-20;2016;12;20;happyzebra;716432;9842596;cd
s20926;Windsor_Den;2016-12-24;2016;12;24;serenan;716432;9842596;cd
s20933;Windsor_Den;2016-12-28;2016;12;28;happyzebra;716432;9842596;cd
s20937;Windsor_Den;2016-12-29;2016;12;29;happyzebra;716432;9842596;cd
s20943;Judith_Den;2017-01-01;2017;01;01;serenan;718861;9849286;cd
s20946;Judith_Den;2017-01-04;2017;01;04;serenan;718861;9849286;cd
s20949;Judith_Den;2017-01-05;2017;01;05;serenan;718861;9849286;cd
s20957;Judith_Den;2017-01-07;2017;01;07;serenan;718861;9849286;cd
s20964;Judith_Den;2017-01-09;2017;01;09;serenan;718861;9849286;cd
s20973;Judith_Den;2017-01-11;2017;01;11;serenan;718861;9849286;cd
s20976;Judith_Den;2017-01-13;2017;01;13;serenan;718861;9849286;cd
s20984;Judith_Den;2017-01-17;2017;01;17;serenan;718861;9849286;cd
s20992;Judith_Den;2017-01-23;2017;01;23;serenan;718861;9849286;cd
s20994;Judith_Den;2017-01-23;2017;01;23;serenan;718861;9849286;cd
s20998;Judith_Den;2017-01-26;2017;01;26;serenan;718861;9849286;cd
s21007;J_Fab_Den;2017-02-09;2017;02;09;serenan;718389;9849092;cd
s21012;J_Fab_Den;2017-02-11;2017;02;11;serenan;718389;9849092;cd
s21017;J_Fab_Den;2017-02-11;2017;02;11;serenan;718389;9849092;cd
s21018;IAT_Den;2017-02-19;2017;02;19;serenan;718355;9849119;cd
s2102;Runway_Den;2009-06-23;2009;06;23;serenan;723060;9844579;cd
s21022;IAT_Den;2017-02-23;2017;02;23;serenan;718355;9849119;cd
s21026;IAT_Den;2017-02-24;2017;02;24;serenan;718355;9849119;cd
s21037;J_Fab_Den;2017-03-06;2017;03;06;serenan;718389;9849092;cd
s21042;J_Fab_Den;2017-03-11;2017;03;11;serenan;718389;9849092;cd
s21043;IAT_Den;2017-03-12;2017;03;12;serenan;718355;9849119;cd
s21045;J_Fab_Den;2017-03-14;2017;03;14;serenan;718389;9849092;cd
s21049;J_Fab_Den;2017-03-15;2017;03;15;serenan;718389;9849092;cd
s2105;Runway_Den;2009-06-24;2009;06;24;serenan;723060;9844579;cd
s21055;J_Fab_Den;2017-03-18;2017;03;18;serenan;718389;9849092;cd
s21058;IAT_Den;2017-03-31;2017;03;31;serenan;718355;9849119;cd
s21061;Portcullis_Den;2017-01-01;2017;01;01;serenas;724448;9842095;d
s21062;Portcullis_Den;2017-01-05;2017;01;05;serenas;724448;9842095;d
s21063;Moat_Den;2017-01-05;2017;01;05;serenas;724573;9842044;cd
s21070;Moat_Den;2017-01-06;2017;01;06;serenas;724573;9842044;cd
s21083;Moat_Den;2017-01-13;2017;01;13;serenas;724573;9842044;cd
s21084;Portcullis_Den;2017-01-13;2017;01;13;serenas;724448;9842095;d
s21088;Portcullis_Den;2017-01-15;2017;01;15;serenas;724448;9842095;d
s21094;Portcullis_Den;2017-01-18;2017;01;18;serenas;724448;9842095;d
s21099;Portcullis_Den;2017-01-19;2017;01;19;serenas;724448;9842095;d
s2110;Runway_Den;2009-06-25;2009;06;25;serenan;723060;9844579;cd
s21101;Portcullis_Den;2017-01-22;2017;01;22;serenas;724448;9842095;d
s21106;Portcullis_Den;2017-01-24;2017;01;24;serenas;724448;9842095;d
s21111;Portcullis_Den;2017-01-25;2017;01;25;serenas;724448;9842095;d
s21113;Portcullis_Den;2017-01-27;2017;01;27;serenas;724448;9842095;d
s21128;Portcullis_Den;2017-02-10;2017;02;10;serenas;724448;9842095;d
s2113;Runway_Den;2009-06-27;2009;06;27;serenan;723060;9844579;cd
s21130;Portcullis_Den;2017-02-18;2017;02;18;serenas;724448;9842095;d
s21133;TSA_Den;2017-02-18;2017;02;18;serenas;724439;9841751;cd
s21141;Portcullis_Den;2017-02-22;2017;02;22;serenas;724448;9842095;d
s21142;Portcullis_Den;2017-02-22;2017;02;22;serenas;724448;9842095;d
s21144;Bastion_Den;2017-02-25;2017;02;25;serenas;724676;9842170;cd
s2115;Runway_Den;2009-06-28;2009;06;28;serenan;723060;9844579;cd
s21153;Hanging_Gardens_Den;2017-03-07;2017;03;07;serenas;724783;9841530;cd
s21162;Hanging_Gardens_Den;2017-03-08;2017;03;08;serenas;724783;9841530;cd
s21163;Hanging_Gardens_Den;2017-03-10;2017;03;10;serenas;724783;9841530;cd
s21172;Hanging_Gardens_Den;2017-03-11;2017;03;11;serenas;724783;9841530;cd
s21173.1;Hanging_Gardens_Den;2017-03-13;2017;03;13;serenas;724783;9841530;cd
s21178;Hanging_Gardens_Den;2017-03-18;2017;03;18;serenas;724783;9841530;cd
s21180;Hanging_Gardens_Den;2017-03-19;2017;03;19;serenas;724783;9841530;cd
s21185;Windsor_Den;2017-01-02;2017;01;02;happyzebra;716432;9842596;cd
s21189;Windsor_Den;2017-01-04;2017;01;04;happyzebra;716432;9842596;cd
s21189.1;Windsor_Den;2017-01-06;2017;01;06;happyzebra;716432;9842596;cd
s2119;Runway_Den;2009-06-28;2009;06;28;serenan;723060;9844579;cd
s21194;Texarkana_Den;2017-01-07;2017;01;07;happyzebra;716373;9842739;cd
s21197;Windsor_Den;2017-01-10;2017;01;10;happyzebra;716432;9842596;cd
s21198;Windsor_Den;2017-01-12;2017;01;12;happyzebra;716432;9842596;cd
s21202;Windsor_Den;2017-01-16;2017;01;16;happyzebra;716432;9842596;cd
s21204;Windsor_Den;2017-01-20;2017;01;20;happyzebra;716432;9842596;cd
s21209;Windsor_Den;2017-01-23;2017;01;23;happyzebra;716432;9842596;cd
s21213;Windsor_Den;2017-01-24;2017;01;24;happyzebra;716432;9842596;cd
s21219;Windsor_Den;2017-01-26;2017;01;26;happyzebra;716432;9842596;cd
s21220;Windsor_Den;2017-02-05;2017;02;05;happyzebra;716432;9842596;cd
s21225;Windsor_Den;2017-02-05;2017;02;05;happyzebra;716432;9842596;cd
s21228;Windsor_Den;2017-02-07;2017;02;07;happyzebra;716432;9842596;cd
s21235;Windsor_Den;2017-02-10;2017;02;10;happyzebra;716432;9842596;cd
s21238;Windsor_Den;2017-02-18;2017;02;18;happyzebra;716432;9842596;cd
s2124;Runway_Den;2009-07-02;2009;07;02;serenan;723060;9844579;cd
s21243;Windsor_Den;2017-02-19;2017;02;19;happyzebra;716432;9842596;cd
s21263;Windsor_Den;2017-03-02;2017;03;02;happyzebra;716432;9842596;cd
s21289;Angry_Ele_Den;2017-03-17;2017;03;17;happyzebra;718523;9844405;cd
s21290;Angry_Ele_Den;2017-03-18;2017;03;18;happyzebra;718523;9844405;cd
s21295;J_Fab_Den;2017-04-02;2017;04;02;serenan;718389;9849092;cd
s21298;J_Fab_Den;2017-04-04;2017;04;04;serenan;718389;9849092;cd
s2130;Runway_Den;2009-07-03;2009;07;03;serenan;723060;9844579;cd
s21303;IAT_Den;2017-04-06;2017;04;06;serenan;718355;9849119;cd
s21306;J_Fab_Den;2017-04-08;2017;04;08;serenan;718389;9849092;cd
s21309;IAT_Den;2017-04-10;2017;04;10;serenan;718355;9849119;cd
s21312;J_Fab_Den;2017-04-12;2017;04;12;serenan;718389;9849092;cd
s21316;IAT_Den;2017-04-14;2017;04;14;serenan;718355;9849119;cd
s21325;J_Fab_Den;2017-04-17;2017;04;17;serenan;718389;9849092;cd
s21327;J_Fab_Den;2017-05-02;2017;05;02;serenan;718389;9849092;cd
s21335;J_Fab_Den;2017-05-07;2017;05;07;serenan;718389;9849092;cd
s21338;J_Fab_Den;2017-05-08;2017;05;08;serenan;718389;9849092;cd
s2134;Runway_Den;2009-07-04;2009;07;04;serenan;723060;9844579;cd
s21344;IAT_Den;2017-05-11;2017;05;11;serenan;718355;9849119;cd
s21348;J_Fab_Den;2017-05-16;2017;05;16;serenan;718389;9849092;cd
s21352;J_Fab_Den;2017-05-19;2017;05;19;serenan;718389;9849092;cd
s21358;J_Fab_Den;2017-05-20;2017;05;20;serenan;718389;9849092;cd
s2136;Runway_Den;2009-07-05;2009;07;05;serenan;723060;9844579;cd
s21365;J_Fab_Den;2017-05-22;2017;05;22;serenan;718389;9849092;cd
s21370;J_Fab_Den;2017-05-24;2017;05;24;serenan;718389;9849092;cd
s21379;J_Fab_Den;2017-05-25;2017;05;25;serenan;718389;9849092;cd
s21383;J_Fab_Den;2017-05-27;2017;05;27;serenan;718389;9849092;cd
s21392;J_Fab_Den;2017-05-30;2017;05;30;serenan;718389;9849092;cd
s21402;J_Fab_Den;2017-06-02;2017;06;02;serenan;718389;9849092;cd
s21405;J_Fab_Den;2017-06-04;2017;06;04;serenan;718389;9849092;cd
s21411;IAT_Den;2017-06-11;2017;06;11;serenan;718355;9849119;cd
s21417;J_Fab_Den;2017-06-14;2017;06;14;serenan;718389;9849092;cd
s21421;J_Fab_Den;2017-06-16;2017;06;16;serenan;718389;9849092;cd
s21427;J_Fab_Den;2017-06-17;2017;06;17;serenan;718389;9849092;cd
s21433;J_Fab_Den;2017-06-18;2017;06;18;serenan;718389;9849092;cd
s21438;J_Fab_Den;2017-06-19;2017;06;19;serenan;718389;9849092;cd
s21440;J_Fab_Den;2017-06-20;2017;06;20;serenan;718389;9849092;cd
s21444;J_Fab_Den;2017-06-21;2017;06;21;serenan;718389;9849092;cd
s21448;J_Fab_Den;2017-06-22;2017;06;22;serenan;718389;9849092;cd
s21465;J_Fab_Den;2017-06-25;2017;06;25;serenan;718389;9849092;cd
s21468;J_Fab_Den;2017-06-25;2017;06;25;serenan;718389;9849092;cd
s21475;J_Fab_Den;2017-06-28;2017;06;28;serenan;718389;9849092;cd
s21482;J_Fab_Den;2017-06-28;2017;06;28;serenan;718389;9849092;cd
s21483;J_Fab_Den;2017-06-30;2017;06;30;serenan;718389;9849092;cd
s21487;J_Fab_Den;2017-06-30;2017;06;30;serenan;718389;9849092;cd
s21493;Hanging_Gardens_Den;2017-04-03;2017;04;03;serenas;724783;9841530;cd
s21495;Hanging_Gardens_Den;2017-04-05;2017;04;05;serenas;724783;9841530;cd
s21499;Hanging_Gardens_Den;2017-04-07;2017;04;07;serenan;724783;9841530;cd
s215;Coincidence_D;2008-10-31;2008;10;31;happyzebra;719522;9837495;cd
s2150;Runway_Den;2009-07-10;2009;07;10;serenan;723060;9844579;cd
s21513;Hanging_Gardens_Den;2017-04-17;2017;04;17;serenas;724783;9841530;cd
s21523;Defenestrate_Den2;2017-05-05;2017;05;05;serenas;725495;9841916;cd
s21524;Defenestrate_Den2;2017-05-06;2017;05;06;serenas;725495;9841916;cd
s21530;Ugli_Den;2017-05-08;2017;05;08;serenas;726305;9842484;d
s21532;Ugli_Den;2017-05-09;2017;05;09;serenas;726305;9842484;d
s21533;Ugli_Den;2017-05-11;2017;05;11;serenas;726305;9842484;d
s2154;Runway_Den;2009-07-13;2009;07;13;serenan;723060;9844579;cd
s21542;Ugli_Den;2017-05-12;2017;05;12;serenas;726305;9842484;d
s21544;Ugli_Den;2017-05-21;2017;05;21;serenas;726305;9842484;d
s21545;Ugli_Den;2017-05-23;2017;05;23;serenas;726305;9842484;d
s21546;Ugli_Den;2017-05-24;2017;05;24;serenas;726305;9842484;d
s21556;Ugli_Den;2017-05-24;2017;05;24;serenas;726305;9842484;d
s21559;Ugli_Den;2017-05-26;2017;05;26;serenas;726305;9842484;d
s21572.1;Ugli_Den;2017-05-27;2017;05;27;serenas;726305;9842484;d
s2158;Runway_Den;2009-07-13;2009;07;13;serenan;723060;9844579;cd
s21588;Ugli_Den;2017-05-30;2017;05;30;serenas;726305;9842484;d
s21592;Ugli_Den;2017-06-01;2017;06;01;serenas;726305;9842484;d
s21595;Ugli_Den;2017-06-01;2017;06;01;serenas;726305;9842484;d
s21596;Ugli_Den;2017-06-03;2017;06;03;serenas;726305;9842484;d
s21602.1;Ugli_Den;2017-06-04;2017;06;04;serenas;726305;9842484;d
s21604;Ugli_Den;2017-06-07;2017;06;07;serenas;726305;9842484;d
s2161;Runway_Den;2009-07-15;2009;07;15;serenan;723060;9844579;cd
s21612;Ugli_Den;2017-06-07;2017;06;07;serenas;726305;9842484;d
s21620;Ugli_Den;2017-06-10;2017;06;10;serenas;726305;9842484;d
s21621;Ugli_Den;2017-06-12;2017;06;12;serenas;726305;9842484;d
s21625;Ugli_Den;2017-06-12;2017;06;12;serenas;726305;9842484;d
s21630;Ugli_Den;2017-06-15;2017;06;15;serenas;726305;9842484;d
s21634;Ugli_Den;2017-06-16;2017;06;16;serenas;726305;9842484;d
s21635;Ugli_Den;2017-06-18;2017;06;18;serenas;726305;9842484;d
s21641;Suzi_Den_3;2017-06-19;2017;06;19;serenas;726324;9842426;cd
s21647;Suzi_Den_3;2017-06-20;2017;06;20;serenas;726324;9842426;cd
s21655;Suzi_Den_3;2017-06-20;2017;06;20;serenas;726324;9842426;cd
s21659;Suzi_Den_3;2017-06-20;2017;06;20;serenas;726324;9842426;cd
s21660;Suzi_Den_3;2017-06-21;2017;06;21;serenas;726324;9842426;cd
s21669;Ugli_Den;2017-06-22;2017;06;22;serenas;726305;9842484;d
s2167;Runway_Den;2009-07-16;2009;07;16;serenan;723060;9844579;cd
s21671;Suzi_Den_3;2017-06-22;2017;06;22;serenas;726324;9842426;cd
s21673;Ugli_Den;2017-06-22;2017;06;22;serenas;726305;9842484;d
s21675;Suzi_Den_3;2017-06-23;2017;06;23;serenas;726324;9842426;cd
s21685;Ugli_Den;2017-06-23;2017;06;23;serenas;726305;9842484;d
s21687;Suzi_Den_3;2017-06-25;2017;06;25;serenas;726324;9842426;cd
s2169;Runway_Den;2009-07-17;2009;07;17;serenan;723060;9844579;cd
s21692;Suzi_Den_3;2017-06-26;2017;06;26;serenas;726324;9842426;cd
s21697;Ugli_Den;2017-06-26;2017;06;26;serenas;726305;9842484;d
s21698;Suzi_Den_3;2017-06-26;2017;06;26;serenas;726324;9842426;cd
s21701;Ugli_Den;2017-06-26;2017;06;26;serenas;726305;9842484;d
s21703;Suzi_Den_3;2017-06-27;2017;06;27;serenas;726324;9842426;cd
s21706;Ugli_Den;2017-06-27;2017;06;27;serenas;726305;9842484;d
s2171;Airstrip_Den;2009-07-17;2009;07;17;serenan;723463;9844931;d
s21711;Ugli_Den;2017-06-27;2017;06;27;serenas;726305;9842484;d
s21712;Suzi_Den_3;2017-06-27;2017;06;27;serenas;726324;9842426;cd
s21714;Ugli_Den;2017-06-27;2017;06;27;serenas;726305;9842484;d
s21716;Suzi_Den_3;2017-06-27;2017;06;27;serenas;726324;9842426;cd
s21718;Suzi_Den_3;2017-06-27;2017;06;27;serenas;726324;9842426;cd
s21720;Ugli_Den;2017-06-29;2017;06;29;serenas;726305;9842484;d
s21727;Suzi_Den_3;2017-06-30;2017;06;30;serenas;726324;9842426;cd
s2173;Runway_Den;2009-07-17;2009;07;17;serenan;723060;9844579;cd
s21731;Suzi_Den_3;2017-06-30;2017;06;30;serenas;726324;9842426;cd
s21734;Ugli_Den;2017-06-30;2017;06;30;serenas;726305;9842484;d
s21736;Angry_Ele_Den;2017-04-01;2017;04;01;happyzebra;718523;9844405;cd
s21738;Angry_Ele_Den;2017-04-03;2017;04;03;happyzebra;718523;9844405;cd
s21739;Angry_Ele_Den;2017-04-03;2017;04;03;happyzebra;718523;9844405;cd
s2174;Airstrip_Den;2009-07-18;2009;07;18;serenan;723463;9844931;d
s21740;Angry_Ele_Den;2017-04-07;2017;04;07;happyzebra;718523;9844405;cd
s21742;Angry_Ele_Den;2017-04-11;2017;04;11;happyzebra;718523;9844405;cd
s21743;Ugli_Den;2017-04-13;2017;04;13;happyzebra;726305;9842484;d
s21744;Ugli_Den;2017-04-15;2017;04;15;happyzebra;726305;9842484;d
s21747;Angry_Ele_Den;2017-05-01;2017;05;01;happyzebra;718523;9844405;cd
s21749;Angry_Ele_Den;2017-05-04;2017;05;04;happyzebra;718523;9844405;cd
s21751;Angry_Ele_Den;2017-05-06;2017;05;06;happyzebra;718523;9844405;cd
s21753;Angry_Ele_Den_2;2017-05-07;2017;05;07;happyzebra;718503;9844377;cd
s21754;Angry_Ele_Den_2;2017-05-09;2017;05;09;happyzebra;718503;9844377;cd
s21756;Angry_Ele_Den_2;2017-05-10;2017;05;10;happyzebra;718503;9844377;cd
s2176;Airstrip_Den;2009-07-18;2009;07;18;serenan;723463;9844931;d
s21760;Angry_Ele_Den;2017-05-12;2017;05;12;happyzebra;718523;9844405;cd
s21761;Angry_Ele_Den_2;2017-05-14;2017;05;14;happyzebra;718503;9844377;cd
s21762;Angry_Ele_Den_2;2017-05-20;2017;05;20;happyzebra;718503;9844377;cd
s21763;Angry_Ele_Den;2017-05-22;2017;05;22;happyzebra;718523;9844405;cd
s2177;Runway_Den;2009-07-19;2009;07;19;serenan;723060;9844579;cd
s21771;Angry_Ele_Den_2;2017-05-23;2017;05;23;happyzebra;718503;9844377;cd
s21773;Angry_Ele_Den_2;2017-05-26;2017;05;26;happyzebra;718503;9844377;cd
s21775;Angry_Ele_Den_2;2017-05-26;2017;05;26;happyzebra;718503;9844377;cd
s21777;Angry_Ele_Den_2;2017-05-29;2017;05;29;happyzebra;718503;9844377;cd
s21781;Angry_Ele_Den_2;2017-05-29;2017;05;29;happyzebra;718503;9844377;cd
s21782;Angry_Ele_Den_2;2017-05-31;2017;05;31;happyzebra;718503;9844377;cd
s21784.1;Angry_Ele_Den_2;2017-06-02;2017;06;02;happyzebra;718503;9844377;cd
s21786;Angry_Ele_Den_2;2017-06-03;2017;06;03;happyzebra;718503;9844377;cd
s21788;Angry_Ele_Den;2017-06-07;2017;06;07;happyzebra;718523;9844405;cd
s21792;Angry_Ele_Den_2;2017-06-10;2017;06;10;happyzebra;718503;9844377;cd
s21794;Angry_Ele_Den_2;2017-06-12;2017;06;12;happyzebra;718503;9844377;cd
s21795;Lugga_Den;2017-06-12;2017;06;12;happyzebra;718649;9844548;cd
s21796;Angry_Ele_Den_2;2017-06-12;2017;06;12;happyzebra;718503;9844377;cd
s21800;Angry_Ele_Den_2;2017-06-13;2017;06;13;happyzebra;718503;9844377;cd
s21801;Lugga_Den;2017-06-13;2017;06;13;happyzebra;718649;9844548;cd
s21804;Angry_Ele_Den_2;2017-06-15;2017;06;15;happyzebra;718503;9844377;cd
s21810;Angry_Ele_Den_2;2017-06-17;2017;06;17;happyzebra;718503;9844377;cd
s21815;Angry_Ele_Den;2017-06-19;2017;06;19;happyzebra;718523;9844405;cd
s21817;Angry_Ele_Den;2017-06-21;2017;06;21;happyzebra;718523;9844405;cd
s2182;Airstrip_Den;2009-07-20;2009;07;20;serenan;723463;9844931;d
s21821;Angry_Ele_Den_2;2017-06-21;2017;06;21;happyzebra;718503;9844377;cd
s21823;Lugga_Den2;2017-06-21;2017;06;21;happyzebra;718624;9844590;cd
s21828;Lugga_Den2;2017-06-21;2017;06;21;happyzebra;718624;9844590;cd
s21830;Angry_Ele_Den_2;2017-06-23;2017;06;23;happyzebra;718503;9844377;cd
s21832;Lugga_Den2;2017-06-25;2017;06;25;happyzebra;718624;9844590;cd
s21836;Lugga_Den2;2017-06-27;2017;06;27;happyzebra;718624;9844590;cd
s21837;Angry_Ele_Den;2017-06-27;2017;06;27;happyzebra;718523;9844405;cd
s21842;Lugga_Den;2017-06-28;2017;06;28;happyzebra;718649;9844548;cd
s21843;Lugga_Den;2017-06-28;2017;06;28;happyzebra;718649;9844548;cd
s21845;Lugga_Den2;2017-06-29;2017;06;29;happyzebra;718624;9844590;cd
s21847;Lugga_Den;2017-07-01;2017;07;01;happyzebra;718649;9844548;cd
s21849;Lugga_Den2;2017-07-03;2017;07;03;happyzebra;718624;9844590;cd
s21851;Lugga_Den;2017-07-07;2017;07;07;happyzebra;718649;9844548;cd
s21854;Lugga_Den;2017-07-08;2017;07;08;happyzebra;718649;9844548;cd
s21855;Lugga_Den;2017-07-10;2017;07;10;happyzebra;718649;9844548;cd
s21856;Lugga_Den;2017-07-11;2017;07;11;happyzebra;718649;9844548;cd
s21856.1;Lugga_Den_lll;2017-07-15;2017;07;15;happyzebra;718592;9844639;cd
s21859;Lugga_Den2;2017-07-18;2017;07;18;happyzebra;718624;9844590;cd
s2186;Airstrip_Den;2009-07-21;2009;07;21;serenan;723463;9844931;d
s21862;Lugga_Den_lll;2017-07-20;2017;07;20;happyzebra;718592;9844639;cd
s21863;Lugga_Den_lll;2017-07-20;2017;07;20;happyzebra;718592;9844639;cd
s21866;Lugga_Den_lll;2017-07-22;2017;07;22;happyzebra;718592;9844639;cd
s21869;Lugga_Den_lll;2017-07-23;2017;07;23;happyzebra;718592;9844639;cd
s2187;Airstrip_Den;2009-07-22;2009;07;22;serenan;723463;9844931;d
s21872;Lugga_Den_lll;2017-07-25;2017;07;25;happyzebra;718592;9844639;cd
s21878;Lugga_Den2;2017-07-29;2017;07;29;happyzebra;718624;9844590;cd
s2188;Airstrip_Den;2009-07-23;2009;07;23;serenan;723463;9844931;d
s21881;Lugga_Den2;2017-07-30;2017;07;30;happyzebra;718624;9844590;cd
s21882;Lugga_Den_lll;2017-08-01;2017;08;01;happyzebra;718592;9844639;cd
s21885;Lugga_Den;2017-08-04;2017;08;04;happyzebra;718649;9844548;cd
s21888;Lugga_Den;2017-08-04;2017;08;04;happyzebra;718649;9844548;cd
s21889;Lugga_Den;2017-08-05;2017;08;05;happyzebra;718649;9844548;cd
s21893;Lugga_Den;2017-08-07;2017;08;07;happyzebra;718649;9844548;cd
s21895;Lugga_Den;2017-08-10;2017;08;10;happyzebra;718649;9844548;cd
s21898;Lugga_Den;2017-08-12;2017;08;12;happyzebra;718649;9844548;cd
s21899;Lugga_Den;2017-08-13;2017;08;13;happyzebra;718649;9844548;cd
s21901;Lugga_Den;2017-08-15;2017;08;15;happyzebra;718649;9844548;cd
s21904;Lugga_Den;2017-08-16;2017;08;16;happyzebra;718649;9844548;cd
s21905;Lugga_Den;2017-08-19;2017;08;19;happyzebra;718649;9844548;cd
s21908;Lugga_Den;2017-08-21;2017;08;21;happyzebra;718649;9844548;cd
s2191;Airstrip_Den;2009-07-23;2009;07;23;serenan;723463;9844931;d
s21912;Lugga_Den;2017-08-22;2017;08;22;happyzebra;718649;9844548;cd
s21913;Lugga_Den;2017-08-24;2017;08;24;happyzebra;718649;9844548;cd
s21922;Angry_Ele_Den_2;2017-08-28;2017;08;28;happyzebra;718503;9844377;cd
s21923;Angry_Ele_Den_2;2017-08-30;2017;08;30;happyzebra;718503;9844377;cd
s21925;Angry_Ele_Den_2;2017-09-01;2017;09;01;happyzebra;718503;9844377;cd
s2193;Airstrip_Den;2009-07-24;2009;07;24;serenan;723463;9844931;d
s21935;Suzi_Den_3;2017-07-02;2017;07;02;serenas;726324;9842426;cd
s21937;Suzi_Den;2017-07-02;2017;07;02;serenas;726298;9842460;cd
s21938.1;Suzi_Den_3;2017-07-03;2017;07;03;serenas;726324;9842426;cd
s21940;Suzi_Den_3;2017-07-03;2017;07;03;serenas;726324;9842426;cd
s21943;Suzi_Den_3;2017-07-03;2017;07;03;serenas;726324;9842426;cd
s21945;Suzi_Den_3;2017-07-04;2017;07;04;serenas;726324;9842426;cd
s21947;Suzi_Den_3;2017-07-04;2017;07;04;serenas;726324;9842426;cd
s21952;Suzi_Den_3;2017-07-04;2017;07;04;serenas;726324;9842426;cd
s21954;Suzi_Den_3;2017-07-04;2017;07;04;serenas;726324;9842426;cd
s21957;Suzi_Den_3;2017-07-08;2017;07;08;serenas;726324;9842426;cd
s21959;Suzi_Den_3;2017-07-08;2017;07;08;serenas;726324;9842426;cd
s21961;Suzi_Den_3;2017-07-09;2017;07;09;serenas;726324;9842426;cd
s21964;Suzi_Den_3;2017-07-09;2017;07;09;serenas;726324;9842426;cd
s21966;Suzi_Den_3;2017-07-09;2017;07;09;serenas;726324;9842426;cd
s21973;Suzi_Den_3;2017-07-10;2017;07;10;serenas;726324;9842426;cd
s21978;Suzi_Den_3;2017-07-10;2017;07;10;serenas;726324;9842426;cd
s2198;Airstrip_Den;2009-07-25;2009;07;25;serenan;723463;9844931;d
s21981;Suzi_Den_3;2017-07-11;2017;07;11;serenas;726324;9842426;cd
s21990;Suzi_Den_3;2017-07-11;2017;07;11;serenas;726324;9842426;cd
s21993;Suzi_Den_3;2017-07-13;2017;07;13;serenas;726324;9842426;cd
